timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2023-12-14T13:23:28.054,1534,0.529965343800458,yolov5s,20,11,0.0210933685302734,2.50209808349609,484.155410528183,-0.486066369847818
2023-12-14T13:23:28.126,1535,0.496704508860906,yolov5s,24.1,9,0.0183041095733643,2.45233249664307,484.227208375931,-0.72781399389108
2023-12-14T13:23:28.202,1536,0.662187861544745,yolov5s,24.2,21,0.0206141471862793,2.40477752685547,484.303147315979,-0.371294832655362
2023-12-14T13:23:28.236,1537,0.547574443121751,yolov5s,27.3,12,0.0123200416564941,2.3250617980957,484.336939096451,-0.388743677486976
2023-12-14T13:23:28.277,1538,0.670196741819382,yolov5s,14.1,16,0.0162978172302246,2.25462198257446,484.378492832184,-0.292212620377541
2023-12-14T13:23:28.358,1539,0.664318107068539,yolov5s,16,12,0.0212681293487549,2.21649265289307,484.459162950516,-0.276087272912264
2023-12-14T13:23:28.384,1540,0.614489550099653,yolov5s,27.9,17,0.0125448703765869,2.12047696113586,484.484811782837,-0.252993705518105
2023-12-14T13:23:28.423,1541,0.685242811074624,yolov5s,21.3,13,0.015953540802002,2.03531217575073,484.523747444153,-0.175034682338054
2023-12-14T13:23:28.459,1542,0.67590684360928,yolov5s,25,9,0.0161609649658203,1.95629835128784,484.559958219528,-0.140195753839281
2023-12-14T13:23:28.521,1543,0.404758363962173,yolov5s,24,7,0.0213994979858398,1.90425038337708,484.622581958771,-0.499746009707451
2023-12-14T13:23:28.547,1544,0.681371696293354,yolov5s,25,8,0.011972188949585,1.81083130836487,484.648610830307,-0.0647298060357571
2023-12-14T13:23:28.620,1545,0.698280114266608,yolov5s,27.8,18,0.0228586196899414,1.75711274147034,484.721535205841,-0.0294163136018647
2023-12-14T13:23:28.688,1546,0.529510650783777,yolov5s,25.9,8,0.0228254795074463,1.69580173492432,484.789213180542,-0.0831455420702696
2023-12-14T13:23:28.721,1547,0.681565474186625,yolov5s,27.5,14,0.0134594440460205,1.611492395401,484.821713924408,0.0350365393928119
2023-12-14T13:23:28.787,1548,0.55827801823616,yolov5s,27.4,15,0.0226514339447021,1.55038094520569,484.888293266296,0.00394853651523591
2023-12-14T13:23:28.846,1549,0.604493339856466,yolov5s,23.2,18,0.018287181854248,1.47683072090149,484.947423934937,0.0638313094774882
2023-12-14T13:23:28.877,1550,0.730610956251621,yolov5s,19.1,20,0.0127336978912354,1.38584041595459,484.978629827499,0.172385270148516
2023-12-14T13:23:28.926,1551,0.625891420245171,yolov5s,28.6,10,0.0182836055755615,1.31098031997681,485.026681661606,0.157455550134182
2023-12-14T13:23:29.336,1552,0.556490561791829,yolov5s,32.7,7,0.0894246101379395,1.58611536026001,485.43709897995,-0.0148123992340906
2023-12-14T13:23:29.405,1553,0.709507611393928,yolov5s,17.4,10,0.0174310207366943,1.4570300579071,485.505897045136,0.126238776743412
2023-12-14T13:23:29.436,1554,0.590186717254775,yolov5s,24.5,14,0.0144755840301514,1.45111846923828,485.537093639374,0.0695341240082468
2023-12-14T13:23:29.738,1555,0.52640865445137,yolov5s,24.2,20,0.125325441360474,1.61689758300781,485.838838577271,-0.0452444642782212
2023-12-14T13:23:29.826,1556,0.629898783407713,yolov5s,18.3,19,0.0409383773803711,1.58947014808655,485.927233934403,0.0202143176605827
2023-12-14T13:23:29.913,1557,0.466307479143143,yolov5s,16.8,15,0.0223827362060547,1.55366349220276,486.01424741745,-0.293678006529808
2023-12-14T13:23:29.977,1558,0.420557737350464,yolov5s,15.5,1,0.0197663307189941,1.48003387451172,486.077750682831,-0.279738068580627
2023-12-14T13:23:30.199,1559,0.570698936070715,yolov5s,19.9,14,0.0602586269378662,1.56183314323425,486.300295352936,0.00443289641823086
2023-12-14T13:23:30.306,1560,0.639020919799805,yolov5s,19,1,0.0480365753173828,1.55955791473389,486.407606124878,0.039731502532959
2023-12-14T13:23:30.358,1561,0.636885231733322,yolov5s,15.9,10,0.0185420513153076,1.48314380645752,486.459476947784,0.0768707126379013
2023-12-14T13:23:30.430,1562,0.584148786962032,yolov5s,28.4,20,0.0225090980529785,1.4248514175415,486.531136512756,0.0796486847102642
2023-12-14T13:23:30.483,1563,0.554413773616155,yolov5s,13.3,15,0.0370514392852783,1.35558795928955,486.584269046784,0.0994129071633021
2023-12-14T13:23:30.551,1564,0.40817603468895,yolov5s,20,2,0.0212883949279785,1.29562664031982,486.652631282806,-0.193725302815437
2023-12-14T13:23:30.577,1565,0.649435069825914,yolov5s,15.4,9,0.0115542411804199,1.19526648521423,486.677759170532,0.22708429230584
2023-12-14T13:23:30.633,1566,0.45643412321806,yolov5s,19.8,8,0.0222263336181641,1.13354349136353,486.734411478043,-0.0885546840727329
2023-12-14T13:23:30.736,1567,0.630721392956647,yolov5s,19,11,0.0296578407287598,1.11238408088684,486.8374979496,0.259168656034903
2023-12-14T13:23:30.810,1568,0.620169416069984,yolov5s,23.7,10,0.0225155353546143,1.06421971321106,486.911432504654,0.277974851429462
2023-12-14T13:23:30.876,1569,0.614302774270376,yolov5s,22.1,9,0.0205786228179932,1.00680804252625,486.977211713791,0.303747365872065
2023-12-14T13:23:30.979,1570,0.707915443181992,yolov5s,21.7,15,0.024975061416626,0.983889818191528,487.080197572708,0.84590263068676
